交易日期,指数名称,收盘点位
2019-09-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3975.28
2019-09-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3982.14
2019-09-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4001.33
2019-09-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4006.49
2019-09-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3947.50
2019-09-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3951.50
2019-09-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3960.52
2019-09-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3958.01
2019-09-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3916.20
2019-09-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3919.96
2019-09-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3902.82
2019-09-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3911.33
2019-09-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3892.93
2019-09-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3882.70
2019-10-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3909.13
2019-10-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3929.00
2019-10-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3945.22
2019-10-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3983.76
2019-10-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4032.21
2019-10-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4017.09
2019-10-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4006.28
2019-10-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3989.27
2019-10-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3949.92
2019-10-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3973.61
2019-10-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3971.54
2019-10-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3959.33
2019-10-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3965.33
2019-10-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3974.89
2019-10-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3972.15
2019-10-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3951.07
2019-10-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3942.40
2019-10-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3922.23
2019-11-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3953.48
2019-11-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3963.63
2019-11-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3991.97
2019-11-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3984.21
2019-11-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3990.44
2019-11-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3964.21
2019-11-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3896.08
2019-11-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3898.05
2019-11-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3879.05
2019-11-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3867.61
2019-11-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3847.25
2019-11-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3881.17
2019-11-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3899.59
2019-11-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3868.81
2019-11-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3867.12
2019-11-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3863.94
2019-11-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3927.27
2019-11-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3934.76
2019-11-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3911.15
2019-11-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3900.85
2019-11-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3893.86
2019-12-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3899.46
2019-12-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3914.81
2019-12-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3898.89
2019-12-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3907.66
2019-12-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3909.68
2019-12-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3927.10
2019-12-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3915.01
2019-12-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3942.96
2019-12-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3934.65
2019-12-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3984.60
2019-12-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3993.04
2019-12-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4030.38
2019-12-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4020.47
2019-12-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4027.06
2019-12-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4027.59
2019-12-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3984.02
2019-12-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3987.46
2019-12-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3980.35
2019-12-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4006.90
2019-12-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4009.74
2019-12-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4038.75
2019-12-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4059.35
2020-01-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4105.94
2020-01-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4112.93
2020-01-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4100.91
2020-01-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4112.64
2020-01-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4071.10
2020-01-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4091.24
2020-01-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4085.93
2020-01-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4092.43
2020-01-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4098.86
2020-01-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4061.63
2020-01-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4037.41
2020-01-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4029.68
2020-01-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4030.26
2020-01-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3966.89
2020-01-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3966.85
2020-01-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3878.38
2020-02-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3575.76
2020-02-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3646.05
2020-02-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3660.84
2020-02-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3693.29
2020-02-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3697.68
2020-02-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3708.62
2020-02-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3729.71
2020-02-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3739.01
2020-02-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3721.64
2020-02-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3743.12
2020-02-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3806.07
2020-02-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3782.13
2020-02-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3776.62
2020-02-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3819.14
2020-02-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3819.53
2020-02-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3785.80
2020-02-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3733.67
2020-02-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3766.79
2020-02-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3771.45
2020-02-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3693.13
2020-03-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3799.19
2020-03-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3804.11
2020-03-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3818.00
2020-03-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3872.02
2020-03-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3838.13
2020-03-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3780.03
2020-03-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3827.93
2020-03-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3787.63
2020-03-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3730.63
2020-03-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3682.86
2020-03-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3634.73
2020-03-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3621.81
2020-03-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3571.49
2020-03-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3501.42
2020-03-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3537.29
2020-03-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3455.34
2020-03-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3524.83
2020-03-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3583.25
2020-03-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3560.62
2020-03-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3585.88
2020-03-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3574.21
2020-03-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3555.61
2020-04-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3528.10
2020-04-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3570.88
2020-04-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3548.79
2020-04-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3593.74
2020-04-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3584.26
2020-04-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3586.11
2020-04-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3561.57
2020-04-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3548.45
2020-04-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3580.25
2020-04-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3565.37
2020-04-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3581.20
2020-04-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3585.75
2020-04-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3574.26
2020-04-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3543.77
2020-04-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3543.65
2020-04-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3542.28
2020-04-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3517.95
2020-04-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3537.54
2020-04-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3513.73
2020-04-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3556.51
2020-04-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3594.78
2020-05-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3580.17
2020-05-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3562.58
2020-05-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3584.62
2020-05-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3587.45
2020-05-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3569.74
2020-05-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3569.65
2020-05-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3533.99
2020-05-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3530.08
2020-05-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3533.27
2020-05-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3549.19
2020-05-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3534.96
2020-05-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3513.82
2020-05-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3463.22
2020-05-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3472.40
2020-05-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3476.89
2020-05-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3488.35
2020-05-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3499.62
2020-05-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3482.55
2020-06-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3525.58
2020-06-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3541.03
2020-06-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3545.02
2020-06-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3523.25
2020-06-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3528.54
2020-06-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3541.80
2020-06-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3557.85
2020-06-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3536.17
2020-06-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3503.84
2020-06-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3498.40
2020-06-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3459.62
2020-06-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3493.86
2020-06-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3506.01
2020-06-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3531.82
2020-06-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3536.99
2020-06-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3518.87
2020-06-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3504.75
2020-06-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3526.54
2020-06-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3498.50
2020-06-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3514.63
2020-07-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3567.27
2020-07-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3650.30
2020-07-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3732.70
2020-07-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3976.11
2020-07-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3933.95
2020-07-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3971.17
2020-07-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3995.09
